Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo
juego-amortiguadores-traseros-chevrolet-meriva;Juego Amortiguadores Traseros Chevrolet Meriva;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;104757.97;;2.88;66.00;14.00;7.00;1;2640442A X2;;SI;NO;;;;;;SI;;;;
juego-amortiguadores-traseros-chevrolet-corsa;Juego Amortiguadores Traseros Chevrolet Corsa;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;93119.6;;2.44;66.00;14.00;7.00;1;2640428A X2;;SI;NO;;;;;;SI;;;;
kit-distribucion-con-bomba-de-agua-chevrolet-corsa-ii;Kit Distribución Con Bomba De Agua Chevrolet Corsa Ii;Chevrolet > Motor, Motor;;;;;;;137101.38;;1.30;25.00;25.00;15.00;2;KDCHC18;;SI;NO;;;;;;SI;;;;
kit-distribucion-original-con-bomba-de-agua-chevrolet-meriva;Kit Distribución Original Con Bomba De Agua Chevrolet Meriva;Chevrolet > Motor, Motor;;;;;;;137101.38;;1.30;25.00;25.00;15.00;2;KDCHC18;;SI;NO;;;;;;SI;;;;
juego-cables-y-bujias-chevrolet-corsa-ii;Juego Cables Y Bujias Chevrolet Corsa Ii;Chevrolet > Motor, Motor;;;;;;;44243.71;;0.30;8.00;12.00;22.00;1;KECHC14A;;SI;NO;;;;;;SI;;;;
juego-cables-y-bujias-chevrolet-spin;Juego Cables Y Bujias Chevrolet Spin;Chevrolet > Motor, Motor;;;;;;;44243.71;;0.30;8.00;12.00;22.00;1;KECHC14A;;SI;NO;;;;;;SI;;;;
kit-distribucion-original-chevrolet-corsa-fun-celta-1-4-1-6;Kit Distribucion Original Chevrolet Corsa Fun Celta 1.4 1.6;Chevrolet > Motor, Motor;;;;;;;82066.72;;0.30;25.00;25.00;6.00;59;KDCHC14*O;;SI;NO;;;;;;SI;;;;
aceite-para-motor-acdelco-10w40-semi-sintetico-para-autos-pickups-suvs-4-litros;Aceite Para Motor Acdelco 10w40 Semi-sintético Para Autos, Pickups & Suvs 4 Litros;Chevrolet > Aditivos y Lubricantes, Volkswagen > Aditivos y Lubricantes, Toyota > Aditivos y Lubricantes, Renault > Aditivos y Lubricantes, Ford > Aditivos y Lubricantes, Peugeot > Aditivos y Lubricantes, Aditivos y Lubricantes;;;;;;;35075.93;;4.50;20.00;15.00;37.00;120;C976404--O;;SI;NO;;;;;;SI;;;;
juego-cables-y-bujias-chevrolet-agile;Juego Cables Y Bujias Chevrolet Agile;Chevrolet > Motor, Motor;;;;;;;44243.71;;0.30;8.00;12.00;22.00;1;KECHC14A;;SI;NO;;;;;;SI;;;;
juego-cables-y-bujias-chevrolet-cobalt;Juego Cables Y Bujias Chevrolet Cobalt;Chevrolet > Motor, Motor;;;;;;;44243.71;;0.30;22.00;8.00;12.00;1;KECHC14A;;SI;NO;;;;;;SI;;;;
juego-cables-y-bujias-chevrolet-corsa;Juego Cables Y Bujias Chevrolet Corsa;Chevrolet > Motor, Motor;;;;;;;44243.71;;0.30;8.00;12.00;22.00;1;KECHC14A;;SI;NO;;;;;;SI;;;;
juego-cables-y-bujias-chevrolet-meriva-8v;Juego Cables Y Bujias Chevrolet Meriva 8v;Chevrolet > Motor, Motor;;;;;;;44243.71;;0.30;8.00;12.00;22.00;1;KECHC14A;;SI;NO;;;;;;SI;;;;
juego-cables-y-bujias-chevrolet-celta;Juego Cables Y Bujias Chevrolet Celta;Chevrolet > Motor, Motor;;;;;;;44243.71;;0.30;8.00;12.00;22.00;1;KECHC14A;;SI;NO;;;;;;SI;;;;
juego-cables-y-bujias-suzuki-fun;Juego Cables Y Bujias Suzuki Fun;Suzuki > Motor, Motor;;;;;;;44243.71;;0.30;8.00;12.00;22.00;1;KECHC14A;;SI;NO;;;;;;SI;;;;
amortiguador-trasero-chevrolet-cobalt;Amortiguador Trasero Chevrolet Cobalt;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;69009.94;;1.44;66.00;7.00;7.00;20;2641207A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-chevrolet-onix;Amortiguador Trasero Chevrolet Onix;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;69009.94;;1.44;66.00;7.00;7.00;20;2641207A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-chevrolet-onix-prisma-sonic-cobalt;Amortiguador Trasero Chevrolet Onix Prisma Sonic Cobalt;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;69009.94;;1.44;66.00;7.00;7.00;20;2641207A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-chevrolet-prisma;Amortiguador Trasero Chevrolet Prisma;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;69009.94;;1.44;66.00;7.00;7.00;20;2641207A;;SI;NO;;;;;ACDelco;SI;;;;
juego-cables-y-bujias-chevrolet-vectra-16v-2-2;Juego Cables Y Bujias Chevrolet Vectra 16v 2.2;Chevrolet > Motor, Motor;;;;;;;51926.05;;0.30;8.00;12.00;22.00;1;KECHC2016V;;SI;NO;;;;;ACDelco;SI;;;;
juego-cables-y-bujias-chevrolet-astra-1-8-y-2-0;Juego Cables Y Bujias Chevrolet Astra 1.8 Y 2.0;Chevrolet > Motor, Motor;;;;;;;41753.79;;0.30;8.00;12.00;22.00;1;KECHC208V;;SI;NO;;;;;ACDelco;SI;;;;
juego-cables-y-bujias-chevrolet-vectra-8v-2-2;Juego Cables Y Bujias Chevrolet Vectra 8v 2.2;Chevrolet > Motor, Motor;;;;;;;41753.79;;0.30;8.00;12.00;22.00;1;KECHC208V;;SI;NO;;;;;ACDelco;SI;;;;
subconjunto-chevrolet-f14d-std-c-u-77-9-mm-aveo-1-4-16v;Subconjunto Chevrolet F14d Std C/u 77.9 Mm Aveo 1.4 16v;Chevrolet > Motor, Motor;;;;;;;419684.38;;1.00;13.00;23.00;20.00;3;SCCHF14D0*T;;SI;NO;;;;prueba;Akuro;SI;;;;
kit-distribucion-chevrolet-corsa-classic-agile-1-4-1-6;Kit Distribucion Chevrolet Corsa Classic Agile 1.4 1.6;Chevrolet > Motor, Motor;;;;;;;56741.44;;0.30;25.00;25.00;6.00;1;KDCHC14AC;;SI;NO;;;;;ACDelco;SI;;;;
kit-embrague-toyota-hilux-sw4-2-8-d-3-0-d-236mm;Kit Embrague Toyota Hilux/sw4 2.8 D / 3.0 D 236mm;Toyota > Motor, Motor;;;;;;;725278.9;;3.50;7.00;30.00;30.00;4;TY31/TYC20;;SI;NO;;;;;PHC;SI;;;;
kit-de-embrague-kit-3pzs-renault-clio-kangoo-1-2;Kit De Embrague Kit = 3pzs Renault Clio/kangoo 1.2;Renault > Motor, Motor;;;;;;;241783.45;;3.50;7.00;30.00;30.00;4;NSK195;;SI;NO;;;;;PHC;SI;;;;
kit-de-filtros-para-service-chevrolet-meriva-corsa-ii-1-8-8v;Kit De Filtros Para Service Chevrolet Meriva Corsa Ii 1.8 8v;Chevrolet > Motor, Motor;;;;;;;31937.62;;1.00;10.00;30.00;35.00;1;SERCHMER;;SI;NO;;;;;Original;SI;;;;
kit-embrague-cruze-1-8-phc;Kit Embrague Cruze 1.8 Phc;Chevrolet > Motor, Motor;;;;;;;463536.78;;3.50;7.00;30.00;30.00;3;DWK020;;SI;NO;;;;;PHC;SI;;;;
kit-embrague-volkswagen-gol-senda-quantum-ford-galaxy;Kit Embrague Volkswagen Gol / Senda / Quantum / Ford Galaxy;Volkswagen > Motor, Ford > Motor, Motor;;;;;;;289951.61;;3.50;7.00;30.00;30.00;4;VWK085B;;SI;NO;;;;;PHC;SI;;;;
conjunto-de-embrague-kit-2pzs-ford-ranger-maxion;Conjunto De Embrague Kit = 2pzs Ford Ranger Maxion;Ford > Motor, Motor;;;;;;;678205.46;;3.50;7.00;30.00;30.00;5;AM57/FDC03;;SI;NO;;;;;PHC;SI;;;;
conjunto-de-embrague-kit-2pzs-renault-fluence-2;Conjunto De Embrague Kit = 2pzs Renault Fluence 2.;Renault > Motor, Motor;;;;;;;480072.98;;3.50;7.00;30.00;30.00;2;SS06/SSC06;;SI;NO;;;;;PHC;SI;;;;
kit-de-embrague-kit-3pzs-renault-laguna-megane-s;Kit De Embrague Kit = 3pzs Renault Laguna/megane/s;Renault > Motor, Motor;;;;;;;484357.42;;3.50;7.00;30.00;30.00;3;NSK199;;SI;NO;;;;;PHC;SI;;;;
kit-juego-cables-y-bujias-corsa-spin-celta-agile-cobalt-fun;Kit Juego Cables Y Bujias Corsa Spin Celta Agile Cobalt Fun;Chevrolet > Motor, Motor;;;;;;;44243.71;;0.30;8.00;12.00;22.00;1;KECHC14A;;SI;NO;;;;;ACDelco;SI;;;;
kit-distribucion-y-bomba-de-agua-agile-onix-prisma-1-4;Kit Distribucion Y Bomba De Agua Agile Onix Prisma 1.4;Chevrolet > Motor, Motor;;;;;;;116817.64;;1.30;25.00;25.00;15.00;1;KDCHC14C-A;;SI;NO;;;;;GM;SI;;;;
kit-distribucion-chevrolet-agile-onix-prisma-montana-1-4;Kit Distribucion Chevrolet Agile Onix Prisma Montana 1.4;Chevrolet > Motor, Motor;;;;;;;82066.72;;0.40;25.00;25.00;6.00;59;KDCHC14*O;;SI;NO;;;;;GM;SI;;;;
bomba-de-agua-chevrolet-prisma-onix-acdelco;Bomba De Agua Chevrolet Prisma Onix Acdelco;Chevrolet > Motor, Motor;;;;;;;31843.24;;0.40;13.00;13.00;13.00;18;C121005F-O;;SI;NO;;;;;ACDelco;SI;;;;
bomba-de-agua-chevrolet-corsa-agile-celta-fun-acdelco;Bomba De Agua Chevrolet Corsa Agile Celta Fun Acdelco;Chevrolet > Motor, Motor;;;;;;;31843.24;;0.40;13.00;13.00;13.00;18;C121005F-O;;SI;NO;;;;;ACDelco;SI;;;;
kit-distribucion-original-con-bomba-de-agua-chevrolet-cobalt;Kit Distribución Original Con Bomba De Agua Chevrolet Cobalt;Chevrolet > Motor, Motor;;;;;;;137101.38;;1.30;25.00;25.00;15.00;2;KDCHC18;;SI;NO;;;;;GM;SI;;;;
kit-distribucion-original-con-bomba-de-agua-chevrolet-spin;Kit Distribución Original Con Bomba De Agua Chevrolet Spin;Chevrolet > Motor, Motor;;;;;;;137101.38;;1.30;25.00;25.00;15.00;1;KDCHC18;;SI;NO;;;;;GM;SI;;;;
juegos-amortiguadores-traseros-toyota-hilux-4x2-1995-2004;Juegos Amortiguadores Traseros Toyota Hilux 4x2 1995 / 2004;Toyota > Suspensión y Dirección, Suspensión y Dirección;;;;;;;96755.56;;1.44;66.00;14.00;7.00;1;2640478A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-traseros-suzuki-fun;Juego Amortiguadores Traseros Suzuki Fun;Suzuki > Suspensión y Dirección, Suspensión y Dirección;;;;;;;93119.6;;2.88;66.00;14.00;7.00;1;2640428A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-traseros-chyevrolet-spin;Juego Amortiguadores Traseros Chyevrolet Spin;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;145694.45;;2.88;66.00;14.00;7.00;6;2641208A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-traseros-s10-4x2-4x4-2012-a-2016;Juego Amortiguadores Traseros S10 4x2 / 4x4 2012 A 2016;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;114664.48;;2.88;66.00;7.00;14.00;1;2641209A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-traseros-chevrolet-zafira;Juego Amortiguadores Traseros Chevrolet Zafira;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;104757.97;;2.88;66.00;14.00;7.00;1;2640442A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-traseros-chevrolet-vectra;Juego Amortiguadores Traseros Chevrolet Vectra;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;104757.97;;2.88;66.00;14.00;7.00;1;2640442A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-traseros-chevrolet-montana;Juego Amortiguadores Traseros Chevrolet Montana;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;175514.71;;2.88;66.00;7.00;7.00;1;2641217A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-traseros-s10-4x2-y-4x4-1996-a-2011;Juego Amortiguadores Traseros S10 4x2 Y 4x4 1996 A 2011;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;117886.83;;2.88;66.00;14.00;7.00;1;2640464A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-traseros-chevrolet-aveo;Juego Amortiguadores Traseros Chevrolet Aveo;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;98011.56;;2.88;66.00;14.00;7.00;1;2640424A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-traseros-chevrolet-sonic;Juego Amortiguadores Traseros Chevrolet Sonic;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;130559.34;;2.88;66.00;14.00;7.00;1;2641207A X2;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-toyota-hilux-4x2-1995-2004;Amortiguador Trasero Toyota Hilux 4x2 1995 / 2004;Toyota > Suspensión y Dirección, Suspensión y Dirección;;;;;;;51142.23;;1.44;66.00;7.00;7.00;3;2640478A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguado-trasero-chevrolet-s10-4x2;Amortiguado Trasero Chevrolet S10 4x2;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;62311.61;;1.44;66.00;7.00;7.00;12;2640464A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-chevrolet-montana;Amortiguador Trasero Chevrolet Montana;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;92772.06;;1.44;66.00;7.00;7.00;4;2641217A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-chevrolet-aveo;Amortiguador Trasero Chevrolet Aveo;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;51806.11;;1.44;66.00;7.00;7.00;3;2640424A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-chevrolet-s10-2012-en-adelante;Amortiguador Trasero Chevrolet S10 2012 En Adelante;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;62390.97;;1.44;66.00;7.00;7.00;12;2641209A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-chevrolet-spin;Amortiguador Trasero Chevrolet Spin;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;77009.92;;1.44;66.00;7.00;7.00;5;2641208A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-derecho-chevrolet-zafira;Amortiguador Trasero Derecho Chevrolet Zafira;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;55372.07;;1.44;66.00;7.00;7.00;4;2640442A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-derecho-chevrolet-meriva;Amortiguador Trasero Derecho Chevrolet Meriva;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;55372.07;;1.44;66.00;7.00;7.00;4;2640442A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-chevrolet-sonic;Amortiguador Trasero Chevrolet Sonic;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;69009.94;;1.44;66.00;7.00;7.00;20;2641207A;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-traseros-chevrolet-agile;Juego Amortiguadores Traseros Chevrolet Agile;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;120866.93;;2.88;66.00;14.00;7.00;1;2640422A X2;;SI;NO;;;;;ACDelco;SI;;;;
tensor-distribucion-chevrolet-corsa-agile-meriva;Tensor Distribución Chevrolet Corsa Agile Meriva;Chevrolet > Motor, Motor;;;;;;;58405.24;;0.40;4.00;10.00;10.00;21;93353848;;SI;NO;;;;;GM;SI;;;;
tensor-distribucion-chevrolet-vectra-astra-montana-corsa-ii;Tensor Distribucion Chevrolet Vectra Astra Montana Corsa Ii;Chevrolet > Motor, Motor;;;;;;;58405.24;;0.40;4.00;10.00;10.00;21;93353848;;SI;NO;;;;;GM;SI;;;;
kit-de-filtros-para-service-chevrolet-corsa-agile;Kit De Filtros Para Service Chevrolet Corsa Agile;Chevrolet > Motor, Motor;;;;;;;28741.69;;1.00;10.00;30.00;35.00;1;SERCHCOR;;SI;NO;;;;;Original;SI;;;;
kit-de-filtros-para-service-chevrolet-prisma-onix-1-4;Kit De Filtros Para Service Chevrolet Prisma Onix 1.4;Chevrolet > Motor, Motor;;;;;;;26533.06;;1.00;10.00;30.00;35.00;1;SERCHONIX;;SI;NO;;;;;Original;SI;;;;
aceite-acdelco-semisintetico-10w40-4l;Aceite Acdelco Semisintetico 10w40 4l;Chevrolet > Aditivos y Lubricantes, Volkswagen > Aditivos y Lubricantes, Toyota > Aditivos y Lubricantes, Renault > Aditivos y Lubricantes, Ford > Aditivos y Lubricantes, Peugeot > Aditivos y Lubricantes, Aditivos y Lubricantes;;;;;;;35075.93;;4.50;20.00;15.00;37.00;120;C976404--O;;SI;NO;;;;;ACDelco;SI;;;;
kit-de-filtros-chevrolet-astra-zafira-vectra-8v;Kit De Filtros Chevrolet Astra Zafira Vectra 8v;Chevrolet > Motor, Motor;;;;;;;35231.91;;1.00;10.00;35.00;30.00;1;SERCHAST;;SI;NO;;;;;Original;SI;;;;
amortiguador-delantero-derecho-chevrolet-spin;Amortiguador Delantero Derecho Chevrolet Spin;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;112365.5;;1.72;63.00;19.00;19.00;13;2641205A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delantero-derecho-chevrolet-cruze;Amortiguador Delantero Derecho Chevrolet Cruze;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;118574.94;;1.72;63.00;19.00;19.00;2;2641213A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delalntero-toyota-hilux-4x2-4x4;Amortiguador Delalntero Toyota Hilux 4x2 4x4;Toyota > Suspensión y Dirección, Suspensión y Dirección;;;;;;;73390.81;;1.72;63.00;38.00;19.00;4;2640479A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delantero-izquierdo-volkswagen-amarok;Amortiguador Delantero Izquierdo Volkswagen Amarok;Volkswagen > Suspensión y Dirección, Suspensión y Dirección;;;;;;;115371.32;;1.72;63.00;19.00;19.00;4;2641219A;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-delanteros-chevrolet-spin;Juego Amortiguadores Delanteros Chevrolet Spin;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;214755.45;;3.44;63.00;38.00;19.00;1;2641205A Y06;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delantero-izquierdo-chevrolet-spin;Amortiguador Delantero Izquierdo Chevrolet Spin;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;114661.69;;1.72;19.00;63.00;19.00;4;2641206A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delantero-izquierdo-chevrolet-prisma;Amortiguador Delantero Izquierdo Chevrolet Prisma;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;112591.03;;1.72;63.00;19.00;19.00;5;2641204A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delantero-izquierdo-chevrolet-sonic;Amortiguador Delantero Izquierdo Chevrolet Sonic;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;112591.03;;1.72;63.00;19.00;19.00;5;2641204A;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-delalnteros-toyota-hilux-4x2-4x4-05;Juego Amortiguadores Delalnteros Toyota Hilux 4x2 4x4 05;Toyota > Suspensión y Dirección, Suspensión y Dirección;;;;;;;142814.56;;3.44;63.00;19.00;38.00;1;2640479A X2;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delantero-derecho-chevrolet-sonic;Amortiguador Delantero Derecho Chevrolet Sonic;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;115297.09;;1.72;63.00;19.00;19.00;9;2641203A;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-delanteros-vw-gol-y-gol-country;Juego Amortiguadores Delanteros Vw Gol Y Gol Country;Volkswagen > Suspensión y Dirección, Suspensión y Dirección;;;;;;;86251.7;;3.44;63.00;19.00;19.00;1;2640459A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-delanteros-chevrolet-s10;Juego Amortiguadores Delanteros Chevrolet S10;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;181328.12;;3.44;63.00;38.00;19.00;1;2641212A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-delanteros-chevrolet-agile;Juego Amortiguadores Delanteros Chevrolet Agile;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;180422.76;;3.44;63.00;38.00;19.00;1;2640421A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-delanteros-chevrolet-s10-4x2;Juego Amortiguadores Delanteros Chevrolet S10 4x2;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;111613.15;;3.44;38.00;63.00;19.00;1;2640463A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-delanteros-chevrolet-corsa;Juego Amortiguadores Delanteros Chevrolet Corsa;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;123213;;3.44;63.00;38.00;19.00;1;2640427A X2;;SI;NO;;;;;ACDelco;SI;;;;
juego-amortiguadores-delanteros-chevrolet-fun-corsa-sw;Juego Amortiguadores Delanteros Chevrolet Fun Corsa Sw;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;123213;;3.44;63.00;38.00;19.00;1;2640427A X2;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delantero-volkswagen-gol-gol-country;Amortiguador Delantero Volkswagen Gol Gol Country;Volkswagen > Suspensión y Dirección, Suspensión y Dirección;;;;;;;44323.79;;1.72;63.00;19.00;19.00;4;2640459A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delantero-chevrolet-s10-desde-2012;Amortiguador Delantero Chevrolet S10 Desde 2012;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;95844.86;;1.72;63.00;19.00;19.00;3;2641212A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delantero-chevrolet-s10-4x2;Amortiguador Delantero Chevrolet S10 4x2;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;57356.76;;1.72;63.00;19.00;19.00;4;2640463A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-chevrolet-fun-corsa-sw;Amortiguador Trasero Chevrolet Fun Corsa Sw;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;49220.36;;1.44;66.00;7.00;7.00;14;2640428A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-trasero-chevrolet-agile;Amortiguador Trasero Chevrolet Agile;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;63886.81;;1.44;66.00;7.00;7.00;18;2640422A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delantero-chevrolet-agile;Amortiguador Delantero Chevrolet Agile;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;95366.32;;1.72;63.00;19.00;19.00;12;2640421A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delantero-chevrolet-corsa;Amortiguador Delantero Chevrolet Corsa;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;63317.79;;1.72;63.00;19.00;19.00;18;2640427A;;SI;NO;;;;;ACDelco;SI;;;;
amortiguador-delantero-chevrolet-corsa-classic-fun;Amortiguador Delantero Chevrolet Corsa Classic Fun;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;63317.79;;3.44;63.00;19.00;19.00;18;2640427A;;SI;NO;;;;;ACDelco;SI;;;;
